,id,quantity,name,price,fs_receipt_id,fs_receipt_issue_date,org_id,org_ico,org_dic,org_building_number,org_country,org_ic_dph,org_municipality,org_postal_code,org_name,org_street_name,unit_id,unit_building_number,unit_country,unit_municipality,unit_postal_code,unit_property_registration_number,unit_street_name,unit_name,ai_name_without_brand_and_quantity,ai_name_in_english_without_brand_and_quantity,ai_brand,ai_category,ai_quantity_value,ai_quantity_unit,unit_latitude,unit_longitude
5955,8033,1.0,Ľadový šalát        ,1.29,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Šalát,Lettuce,,Vegetable,,,48.1530182,17.1449668
5956,8048,1.0,Dojč.výživa záhr.z  ,0.74,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Záhradné Ovocie Dojčenská Výživa,Garden Fruit Baby Food,,Health,,,48.1530182,17.1449668
5957,8059,2.0,Pagáč oškvarkový    ,0.49,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Oškvarkový Pagáč,Crackling Pastry,,Pastry,,,48.1530182,17.1449668
5958,8044,1.0,Ov.kapsička-brosk.  ,0.64,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Broskyňová Ovocná Kapsička,Peach Fruit Pouch,,baby food,,,48.1530182,17.1449668
5959,8056,1.0,Taštička pizzová    ,0.49,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Taštička pizzová,Pizza Pocket,,Pastry,,,48.1530182,17.1449668
5960,8039,1.0,Mandle v b.čok.kok  ,1.99,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Mandle v Bielej Čokoláde s Kokosom,Almonds in White Chocolate with Coconut,,Snacks,,,48.1530182,17.1449668
5961,8063,3.0,Taštič. višňa-pud.  ,0.59,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Višňa-Puding Taštička,Cherry Pudding Pastry,,Pastry,,,48.1530182,17.1449668
5962,8061,1.0,Šiška tiramisu      ,0.89,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Šiška Tiramisu,Tiramisu Bun,,Pastry,,,48.1530182,17.1449668
5963,8051,0.734,Banány BIO          ,1.989100817438692,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Banány,Bananas,,Fruit,,,48.1530182,17.1449668
5964,8052,2.0,Taštička pľundrová  ,0.49,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Taštička pľundrová,Plum Pastry,,Pastry,,,48.1530182,17.1449668
5965,8053,1.0,Nesquik             ,6.99,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Čokoládový Nápoj,Chocolate Drink,Nesquik,Beverage,,,48.1530182,17.1449668
5966,8062,3.0,Taštička med.-mak.  ,0.59,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Medovo-Maková Taštička,Honey-Poppy Seed Pastry,,Pastry,,,48.1530182,17.1449668
5967,8046,1.0,Puding.dez.vanilka  ,0.48,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Vanilkový dezertní puding,Vanilla Dessert Pudding,,Snacks/Sweet,,,48.1530182,17.1449668
5968,8045,1.0,Bio ovocné pyré     ,0.79,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Ovocné pyré,Fruit Puree,,Canned Fruits and Vegetables,,,48.1530182,17.1449668
5969,8064,1.2,Hrušky Xenia        ,1.991666666666667,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Hrušky,Pears,,Fruit,,,48.1530182,17.1449668
5970,8029,2.0,Dusená šunka Pure   ,1.49,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Dusená šunka,Cooked Ham,,Meat,,,48.1530182,17.1449668
5971,8030,0.288,Paprika červená     ,4.201388888888889,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Paprika červená,Red Bell Pepper,,Vegetable,,,48.1530182,17.1449668
5972,8035,1.0,Chlieb viaczrnný    ,1.79,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Viaczrnný chlieb,Multi-grain Bread,,Bread,,,48.1530182,17.1449668
5973,8022,1.0,Ocot kvas.lieh. 1l  ,0.55,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Ocot,Vinegar,,Oil & Acids,1.0,l,48.1530182,17.1449668
5974,8038,1.0,Č. vajíčka-gin      ,2.99,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Vajíčka Gin,Egg Gin,,Alcoholic Drinks,,,48.1530182,17.1449668
5975,8040,1.0,Liesk. or. v ml. č  ,1.99,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Lieskovcová Čokoláda,Hazelnut Chocolate,,Snacks,,,48.1530182,17.1449668
5976,8034,1.0,Bio mrkva           ,2.29,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Mrkva,Carrot,,Vegetable,,,48.1530182,17.1449668
5977,8037,2.042,Jablká Pinova       ,1.6895200783545543,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Jablká,Apples,,Fruit,,,48.1530182,17.1449668
5978,8042,1.0,Uhorky šalátové     ,0.88,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Uhorky šalátové,Salad Cucumbers,,Vegetable,,,48.1530182,17.1449668
5979,8036,1.0,Štud. pečať biela   ,2.39,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Biela Čokoláda,White Chocolate,,Snacks,,,48.1530182,17.1449668
5980,8024,1.0,Kaleráb             ,0.89,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Kaleráb,Kohlrabi,,Vegetable,,,48.1530182,17.1449668
5981,8031,1.0,Cherry par.San Ma.  ,3.69,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Cherry paradajka,Cherry Tomato,San Ma,Vegetable,,,48.1530182,17.1449668
5982,8032,1.0,Vajcia voľný výbeh  ,3.29,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Vajcia voľný výbeh,Free-range Eggs,,Eggs,,,48.1530182,17.1449668
5983,8025,2.0,Maslo               ,2.79,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Maslo,Butter,,Dairy,,,48.1530182,17.1449668
5984,8041,1.0,Mandle praž.solené  ,1.97,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Pražené Solené Mandle,Roasted Salted Almonds,,Snacks,,,48.1530182,17.1449668
5985,8054,1.0,Cimtinos            ,0.98,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,,,,Books and Magazines,,,48.1530182,17.1449668
5986,8047,1.0,Mentos Fruit        ,0.85,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Fruit Candy,Fruit Candy,Mentos,Snacks,,,48.1530182,17.1449668
5987,8043,1.0,Zeleninové lup.     ,1.49,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Zeleninové lupienky,Vegetable Chips,,Pastry,,,48.1530182,17.1449668
5988,8050,1.0,Kaubo Mix           ,2.99,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Mix Yogurt,,,Dairy,,,48.1530182,17.1449668
5989,8019,0.276,Oravská slanina     ,9.384057971014492,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,slanina,Bacon,,Meat,,,48.1530182,17.1449668
5990,8026,1.0,Biely jogurt 1kg    ,1.7,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Biely jogurt,White Yogurt,,Dairy,1.0,kg,48.1530182,17.1449668
5991,8021,1.0,Jahody 500g         ,2.19,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Jahody,Strawberries,,Fruits,500.0,g,48.1530182,17.1449668
5992,8060,3.0,Burek špen.syr      ,0.59,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Špenát a Syr Burek,Spinach and Cheese Burek,,Bakery,,,48.1530182,17.1449668
5993,8027,2.0,Tvaroh hrudk.250g   ,1.15,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Tvaroh,Curd,,Dairy,250.0,g,48.1530182,17.1449668
5994,8028,1.0,Syr balkánsk. typu  ,1.85,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Balkánsky syr,Balkan Cheese,,Dairy,,,48.1530182,17.1449668
5995,8020,3.0,Slimák tvarohový    ,0.79,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Slimák tvarohový,Curd Snail,,Dairy,,,48.1530182,17.1449668
5996,8057,2.0,Rožok syrový        ,0.79,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Syrový rožok,Cheese Roll,,Pastry,,,48.1530182,17.1449668
5997,8023,2.0,Bio mlieko 4%       ,1.49,940,2025-04-09 18:24:49.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,11,57A,Slovensko,Bratislava,82109,16260,Trenčianska II.,,Mlieko,Milk,,Milk,4.0,,48.1530182,17.1449668
5998,9414,1.0,Pirohy tvarohové 250g,7.9,1141,2025-04-11 12:18:08.000000 +00:00,284,53559711,2121427187,3,Slovensko,SK2121427187,Pezinok,,"Majolika-R, s. r. o.",Vinice,378,,Slovensko,Bratislava,82109,16,Mlynské Nivy,,Tvarohové Pirohy,Curd Dumplings,,Pasta,250.0,g,48.1458877,17.1272274
5999,9422,3.0,Slimák tvarohový    ,0.79,1142,2025-04-11 13:55:19.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,10,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Tvarohový Slimák,Curd Pastry,,Dairy,,,48.1466793,17.1236678
6000,9424,4.0,Orbit Spearm. 10ks  ,0.85,1142,2025-04-11 13:55:19.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,10,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Spearmint Chewing Gum,Spearmint Chewing Gum,Orbit,Confectionery,10.0,pieces,48.1466793,17.1236678
6001,9417,1.0,Bernské párky       ,3.99,1142,2025-04-11 13:55:19.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,10,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Párky,Sausages,,Meat,,,48.1466793,17.1236678
6002,9416,0.673,Farm.horné stehná   ,4.487369985141159,1142,2025-04-11 13:55:19.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,10,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Horné Stehná,Chicken Thighs,,Meat,,,48.1466793,17.1236678
6003,9415,3.0,Taštička marh-tvar  ,0.59,1142,2025-04-11 13:55:19.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,10,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Marhuľový-tvarohový Koláč,Apricot-Curd Pastry,,Pastry,,,48.1466793,17.1236678
6004,9420,0.755,Farm.horné stehná   ,4.490066225165563,1142,2025-04-11 13:55:19.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,10,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Horné Stehná,Upper Thighs,,Meat,,,48.1466793,17.1236678
6005,9421,1.0,Vajcia voľný výbeh  ,3.29,1142,2025-04-11 13:55:19.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,10,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Vajcia,Eggs,,Eggs,,,48.1466793,17.1236678
6006,9418,2.0,Špekačky            ,3.85,1142,2025-04-11 13:55:19.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,10,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Špekačky,Spekačky,,Meat,,,48.1466793,17.1236678
6007,9419,0.573,Farm.dolné stehná   ,4.485165794066318,1142,2025-04-11 13:55:19.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,10,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,Dolné Stehná,Lower Thighs,,Meat,,,48.1466793,17.1236678
6008,9423,12.0,"Rožok bez ""E"" - DA  ",0.12,1142,2025-04-11 13:55:19.000000 +00:00,3,35793783,2020279415,,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,,"Lidl Slovenská republika, s.r.o.",Prievozská,10,,Slovensko,Bratislava,82109,3,Mlynské Nivy,,"Rožok bez ""E""","Bread Roll without ""E""",,Pastry,,,48.1466793,17.1236678
6009,9250,46.87,* 6 05     Super 95 Natural,1.5489652229571154,1124,2025-04-11 17:25:00.000000 +00:00,39,604381,2020491407,,Slovensko,SK2020491407,Bratislava - mestská časť Petržalka,,"OMV Slovensko, s.r.o.",Einsteinova,396,,Slovensko,Bratislava,85101,6,Pri Seči,,Benzín,Petrol,,Fuel,,,48.1313825,17.1205813
6010,9512,6.0,živý kvet v črep,2.9,1152,2025-04-12 10:31:36.000000 +00:00,301,53552776,2121404758,18,Slovensko,SK2121404758,Šaštín-Stráže,,BS & AN s. r. o.,Pri Štadióne,399,,Slovensko,Šaštín-Stráže,90841,952,Nám.Slobody,,Kvet,Flower,,,,,48.636511,17.1531111
6011,9511,1.0,Kvetináč obal,3.2,1152,2025-04-12 10:31:36.000000 +00:00,301,53552776,2121404758,18,Slovensko,SK2121404758,Šaštín-Stráže,,BS & AN s. r. o.,Pri Štadióne,399,,Slovensko,Šaštín-Stráže,90841,952,Nám.Slobody,,Kvetináč obal,Flowerpot Cover,,Home & Garden,,,48.636511,17.1531111
6012,9509,1.0,Expert -trava do sucha 1kg,7.8,1151,2025-04-12 10:39:27.000000 +00:00,34,46104267,1083409855,,Slovensko,SK1083409855,Šaštín-Stráže,,Radovan Baránek,Slnečná,39,,Slovensko,Šaštín - Stráže,90841,949,Námestie Slobody,,Tráva do sucha,Dry Lawn Fertilizer,Expert,Home Maintenance,1.0,kg,48.6363852,17.1537741
6013,9510,2.0,Záhr. substtrát 50 l,7.35,1151,2025-04-12 10:39:27.000000 +00:00,34,46104267,1083409855,,Slovensko,SK1083409855,Šaštín-Stráže,,Radovan Baránek,Slnečná,39,,Slovensko,Šaštín - Stráže,90841,949,Námestie Slobody,,Záhradný substrát,Garden Substrate,,Gardening,50.0,L,48.6363852,17.1537741
6014,9508,1.0,Vapno na stromky 4kg,11.7,1151,2025-04-12 10:39:27.000000 +00:00,34,46104267,1083409855,,Slovensko,SK1083409855,Šaštín-Stráže,,Radovan Baránek,Slnečná,39,,Slovensko,Šaštín - Stráže,90841,949,Námestie Slobody,,Vapno na stromky,Lime for Trees,,Gardening,4.0,kg,48.6363852,17.1537741
6015,9513,4.0,REŤAZ,1.0,1153,2025-04-12 10:48:47.000000 +00:00,291,35297841,1020299170,2,Slovensko,SK1020299170,Šaštín-Stráže,,Jan Holický,Metodova,386,,Slovensko,Šaštín-Stráže,90841,652,Hollého,,Reťaz,Chain,,,,,48.6374744,17.1543517
6016,9504,2.0,ORECHOVÉ KOLIESKO,1.3,1150,2025-04-12 10:59:57.000000 +00:00,44,46027955,2023189454,82,Slovensko,SK2023189454,Senica,,KOTVIČKA s.r.o.,Kolónia,50,,Slovensko,Šaštín Stráže,90841,941,Novoveská,,Orechové Koliesko,Nut Wheel,,Dried Nuts,,,48.6356708,17.1545934
6017,9501,1.0,TORTIČKA,1.6,1150,2025-04-12 10:59:57.000000 +00:00,44,46027955,2023189454,82,Slovensko,SK2023189454,Senica,,KOTVIČKA s.r.o.,Kolónia,50,,Slovensko,Šaštín Stráže,90841,941,Novoveská,,Tortička,Cake,KOTVIČKA s.r.o.,Pastry,,,48.6356708,17.1545934
6018,9500,3.0,PUNČOVÝ REZ,0.9,1150,2025-04-12 10:59:57.000000 +00:00,44,46027955,2023189454,82,Slovensko,SK2023189454,Senica,,KOTVIČKA s.r.o.,Kolónia,50,,Slovensko,Šaštín Stráže,90841,941,Novoveská,,Punčový Rez,Punch Cake,,pastry,,,48.6356708,17.1545934
6019,9498,3.0,OVOCNÁ KOCKA,1.3999999999999997,1150,2025-04-12 10:59:57.000000 +00:00,44,46027955,2023189454,82,Slovensko,SK2023189454,Senica,,KOTVIČKA s.r.o.,Kolónia,50,,Slovensko,Šaštín Stráže,90841,941,Novoveská,,Ovocná Kocka,Fruit Cube,,,,,48.6356708,17.1545934
6020,9506,1.0,ROLÁDA VIŠŇOVÁ,1.0,1150,2025-04-12 10:59:57.000000 +00:00,44,46027955,2023189454,82,Slovensko,SK2023189454,Senica,,KOTVIČKA s.r.o.,Kolónia,50,,Slovensko,Šaštín Stráže,90841,941,Novoveská,,Višňová Roláda,Cherry Roll,,Pastry,,,48.6356708,17.1545934
6021,9502,2.0,ORECHOVÝ REZ,1.0,1150,2025-04-12 10:59:57.000000 +00:00,44,46027955,2023189454,82,Slovensko,SK2023189454,Senica,,KOTVIČKA s.r.o.,Kolónia,50,,Slovensko,Šaštín Stráže,90841,941,Novoveská,,Orechový Rez,Nut Cake,,Snacks,,,48.6356708,17.1545934
6022,9499,3.0,OVOCNÁ KOCKA,1.3999999999999997,1150,2025-04-12 10:59:57.000000 +00:00,44,46027955,2023189454,82,Slovensko,SK2023189454,Senica,,KOTVIČKA s.r.o.,Kolónia,50,,Slovensko,Šaštín Stráže,90841,941,Novoveská,,Ovocná Kocka,Fruit Cube,,,,,48.6356708,17.1545934
6023,9503,1.0,LASKONKA,1.3,1150,2025-04-12 10:59:57.000000 +00:00,44,46027955,2023189454,82,Slovensko,SK2023189454,Senica,,KOTVIČKA s.r.o.,Kolónia,50,,Slovensko,Šaštín Stráže,90841,941,Novoveská,,Sladké pečivo,Sweet Pastry,,Pastry,,,48.6356708,17.1545934
6024,9505,5.0,GUĽKA KOKOSOVÁ,0.8,1150,2025-04-12 10:59:57.000000 +00:00,44,46027955,2023189454,82,Slovensko,SK2023189454,Senica,,KOTVIČKA s.r.o.,Kolónia,50,,Slovensko,Šaštín Stráže,90841,941,Novoveská,,Guľka Kokosová,Coconut Ball,,Pastry,,,48.6356708,17.1545934
6025,9497,1.0,KRABICA,0.7,1150,2025-04-12 10:59:57.000000 +00:00,44,46027955,2023189454,82,Slovensko,SK2023189454,Senica,,KOTVIČKA s.r.o.,Kolónia,50,,Slovensko,Šaštín Stráže,90841,941,Novoveská,,Krabica,Box,,Other,,,48.6356708,17.1545934
6026,9507,1.0,KRÉMOVÉ KOLIESKA,0.85,1150,2025-04-12 10:59:57.000000 +00:00,44,46027955,2023189454,82,Slovensko,SK2023189454,Senica,,KOTVIČKA s.r.o.,Kolónia,50,,Slovensko,Šaštín Stráže,90841,941,Novoveská,,Krémové Kolieska,Cream Pastry,,Bakery,,,48.6356708,17.1545934
6027,9482,8.0,Sem - Svahová tvárnica 30/20 AKCIA,3.84,1145,2025-04-12 11:10:59.000000 +00:00,49,36358657,2022179654,,Slovensko,SK2022179654,Šaštín-Stráže,,"STAVCENTRUM A-Z, s.r.o.",M.R. Štefánika,55,,Slovensko,Šaštín-Stráže,90841,495,M.R. Štefánika,,Svahová tvárnica,Slope Block,,Construction,,,48.648236,17.1555926
