id,quantity,name,price,receipt_id,issue_date,org_id,org_ico,org_dic,org_building_number,country,org_ic_dph,org_municipality,org_postal_code,org_name,org_street_name,unit_id,unit_building_number,unit_country,city,unit_postal_code,unit_property_registration_number,street,unit_name,product_name,product_name_en,brand,category,quantity_value,quantity_unit,latitude,longitude,month,year,month_year,weekday,receipt_price,is_luxury,is_bio,is_eco,main_category
9549,3.0,Taštička marh-tvar  ,0.59,1164,2025-06-11 15:21:39,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Prievozská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,Marhuľovo-tvarohová Taštička,Apricot-Curd Pastry,Unknown,Pastry,0.0,Unknown,48.1530182,17.1449668,6,2025,2025-06,Wednesday,1.77,0,0,0,Food
9574,0.768,Hrušky Konferencia  ,2.4869791666666665,1164,2025-06-11 15:21:39,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Prievozská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,Hrušky,Pears,Unknown,Fruit,0.0,Unknown,48.1530182,17.1449668,6,2025,2025-06,Wednesday,1.91,0,0,0,Food
9553,1.0,Torti 2-min.        ,0.98,1164,2025-06-11 15:21:39,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Prievozská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,Těstoviny,Pasta,Unknown,Pasta,0.0,Unknown,48.1530182,17.1449668,6,2025,2025-06,Wednesday,0.98,0,0,0,Food
9572,1.0,Červ.minipaprika    ,0.99,1164,2025-06-11 15:21:39,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Prievozská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,Mini Paprika,Mini Pepper,Unknown,Vegetable,0.0,Unknown,48.1530182,17.1449668,6,2025,2025-06,Wednesday,0.99,0,0,0,Food
9578,1.0,Koláč ovocný        ,1.99,1164,2025-06-11 15:21:39,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Prievozská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,Koláč ovocný,Fruit Cake,Unknown,Pastry,0.0,Unknown,48.1530182,17.1449668,6,2025,2025-06,Wednesday,1.99,0,0,0,Food
9566,0.256,Paprika červená     ,3.203125,1164,2025-06-11 15:21:39,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Prievozská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,Paprika červená,Red Pepper,Unknown,Vegetable,0.0,Unknown,48.1530182,17.1449668,6,2025,2025-06,Wednesday,0.8200000000000001,0,0,0,Food
9547,1.0,Kaleráb             ,0.69,1164,2025-06-11 15:21:39,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Prievozská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,Kaleráb,Kohlrabi,Unknown,Vegetable,0.0,Unknown,48.1530182,17.1449668,6,2025,2025-06,Wednesday,0.69,0,0,0,Food
9580,3.0,Croissant pikantný  ,0.59,1164,2025-06-11 15:21:39,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Prievozská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,Pikantný Croissant,Spicy Croissant,Unknown,Pastry,0.0,Unknown,48.1530182,17.1449668,6,2025,2025-06,Wednesday,1.77,0,0,0,Food
9571,1.0,Ľadový šalát        ,0.69,1164,2025-06-11 15:21:39,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Prievozská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,Šalát,Lettuce,Unknown,Vegetable,0.0,Unknown,48.1530182,17.1449668,6,2025,2025-06,Wednesday,0.69,0,0,0,Food
9570,1.0,Bio mrkva           ,2.29,1164,2025-06-11 15:21:39,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Prievozská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,Mrkva,Carrot,Unknown,Vegetable,0.0,Unknown,48.1530182,17.1449668,6,2025,2025-06,Wednesday,2.29,0,1,0,Food
9560,1.0,Tami Encián 110g    ,1.49,1164,2025-06-11 15:21:39,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Prievozská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,Encián syr,Encián Cheese,Tami,Cheese,110.0,g,48.1530182,17.1449668,6,2025,2025-06,Wednesday,1.49,0,0,0,Food
9577,2.0,Taštička med.-mak.  ,0.59,1164,2025-06-11 15:21:39,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Prievozská,11,57A,Slovensko,Bratislava,82109.0,16260,Trenčianska II.,Unknown,Medovo-maková taštička,Honey-Poppy Seed Pastry,Unknown,Pastry,0.0,Unknown,48.1530182,17.1449668,6,2025,2025-06,Wednesday,1.18,0,0,0,Food
9790,1.0,Balea MEN styl. gél 150ml               ,1.85,1205,2025-06-11 16:55:19,16,31393781,2020354534,151,Slovensko,SK2020354534,Bratislava - mestská časť Ružinov,0.0,dm drogerie markt,Záhradnícka,49,Unknown,Slovensko,Bratislava,81109.0,5,Mlynské Nivy,Unknown,styling gél,Styling Gel,Balea MEN,Personal Care,150.0,ml,48.1462159,17.1300312,6,2025,2025-06,Wednesday,1.85,0,0,0,Health & Personal Care
9730,1.0,683300 Bežecký opasok pre mobil. telefón,7.99,1199,2025-06-11 17:14:20,183,31335632,2020291273,Unknown,Slovensko,SK2020291273,Bratislava - mestská časť Ružinov,0.0,TCHIBO,Prievozská,408,A,Slovensko,Bratislava,82108.0,5,Mlynské nivy,Unknown,Bežecký opasok pre mobil. telefón,Running Belt for Mobile Phone,Unknown,Accessories,0.0,Unknown,48.1462159,17.1300312,6,2025,2025-06,Wednesday,7.99,0,0,0,Services & Other
9731,1.0,"707084 Dám. kr. šport. šortky, tm. mod., S",15.99,1199,2025-06-11 17:14:20,183,31335632,2020291273,Unknown,Slovensko,SK2020291273,Bratislava - mestská časť Ružinov,0.0,TCHIBO,Prievozská,408,A,Slovensko,Bratislava,82108.0,5,Mlynské nivy,Unknown,Dámske Krátke Športové Šortky,Women's Short Sports Shorts,Unknown,Clothes,0.0,Unknown,48.1462159,17.1300312,6,2025,2025-06,Wednesday,15.99,0,0,0,Services & Other
9729,1.0,"707028 Dám. funkc. šortky, tyrkys., S",15.99,1199,2025-06-11 17:14:20,183,31335632,2020291273,Unknown,Slovensko,SK2020291273,Bratislava - mestská časť Ružinov,0.0,TCHIBO,Prievozská,408,A,Slovensko,Bratislava,82108.0,5,Mlynské nivy,Unknown,"funkc. šortky, tyrkys.","Functional Shorts, Turquoise",Unknown,Clothing,0.0,Unknown,48.1462159,17.1300312,6,2025,2025-06,Wednesday,15.99,0,0,0,Services & Other
9732,1.0,"703005 Dám. halen. tricko, vzor, 36/38",15.99,1199,2025-06-11 17:14:20,183,31335632,2020291273,Unknown,Slovensko,SK2020291273,Bratislava - mestská časť Ružinov,0.0,TCHIBO,Prievozská,408,A,Slovensko,Bratislava,82108.0,5,Mlynské nivy,Unknown,Halenka vzor,Patterned Shirt,Unknown,Clothing,0.0,Unknown,48.1462159,17.1300312,6,2025,2025-06,Wednesday,15.99,0,0,0,Services & Other
9727,1.0,"703518 Dám. sukna, vzor, mod., 36/38",27.99,1199,2025-06-11 17:14:20,183,31335632,2020291273,Unknown,Slovensko,SK2020291273,Bratislava - mestská časť Ružinov,0.0,TCHIBO,Prievozská,408,A,Slovensko,Bratislava,82108.0,5,Mlynské nivy,Unknown,Dámska sukňa so vzorom,Patterned Women's Skirt,Unknown,Apparel,0.0,Unknown,48.1462159,17.1300312,6,2025,2025-06,Wednesday,27.99,0,0,0,Services & Other
9728,1.0,"703751 Dám. nohavice culotte, výšivka, 36/38",19.99,1199,2025-06-11 17:14:20,183,31335632,2020291273,Unknown,Slovensko,SK2020291273,Bratislava - mestská časť Ružinov,0.0,TCHIBO,Prievozská,408,A,Slovensko,Bratislava,82108.0,5,Mlynské nivy,Unknown,"Dámske nohavice culotte, výšivka","Culotte Pants, Embroidery",Unknown,Clothing,0.0,Unknown,48.1462159,17.1300312,6,2025,2025-06,Wednesday,19.99,0,0,0,Services & Other
9789,1.0,"Vyšetrenie CRP, TSH, Strept A, moču vit. D",10.0,1204,2025-06-13 10:41:26,309,36709735,2022285969,Unknown,Slovensko,Unknown,Bratislava - mestská časť Staré Mesto,0.0,GAMI - med,Drotárska cesta,410,2,Slovensko,Bratislava,85104.0,2422,Šustekova,Unknown,"CRP, TSH, Strept A, moču vit. D","CRP, TSH, Strep A, Urine Vitamin D Test",Unknown,Medical Test,0.0,Unknown,48.1284631,17.1238322,6,2025,2025-06,Friday,10.0,0,0,0,Health & Personal Care
9690,1.0,V PNC 500 MG 30 TBL .,2.12,1189,2025-06-13 10:55:56,257,35903121,2021898098,23,Slovensko,SK7120000195,Bratislava - mestská časť Petržalka,0.0,Lekáreň ŠUSTEKOVA,"Digital Park II, Einsteinova",344,Unknown,Slovensko,Bratislava,85104.0,2,Šustekova,Unknown,Penicillin Tablets,Penicillin Tablets,Unknown,Medicine,500.0,MG,48.1284631,17.1238322,6,2025,2025-06,Friday,2.12,0,0,0,Health & Personal Care
8442,6.0,Krabica na pizzu mala,0.6,986,2025-06-14 12:16:59,31,53511794,2121404065,1,Slovensko,SK2121404065,Bratislava - mestská časť Petržalka,0.0,Pub Carla,Ovsištské námestie,35,Unknown,Slovensko,Bratislava,85104.0,1,Ovsištské námestie,Unknown,Krabica na pizzu,Pizza Box,Unknown,Other,0.0,Unknown,0.0,0.0,6,2025,2025-06,Saturday,3.5999999999999996,0,0,0,Non-Food & Services
8436,1.0,PROSCIUTTO FUNGHI 400g,9.7,986,2025-06-14 12:16:59,31,53511794,2121404065,1,Slovensko,SK2121404065,Bratislava - mestská časť Petržalka,0.0,Pub Carla,Ovsištské námestie,35,Unknown,Slovensko,Bratislava,85104.0,1,Ovsištské námestie,Unknown,Prosciutto e Funghi,Prosciutto and Mushroom,Unknown,Frozen/Instant,400.0,kg,0.0,0.0,6,2025,2025-06,Saturday,9.7,0,0,0,Food
8440,1.0,PEPERONI 440g,10.5,986,2025-06-14 12:16:59,31,53511794,2121404065,1,Slovensko,SK2121404065,Bratislava - mestská časť Petržalka,0.0,Pub Carla,Ovsištské námestie,35,Unknown,Slovensko,Bratislava,85104.0,1,Ovsištské námestie,Unknown,Peperoni,Peppers,Unknown,Vegetables,440.0,g,0.0,0.0,6,2025,2025-06,Saturday,10.5,0,0,0,Food
8441,1.0,Milka,0.01,986,2025-06-14 12:16:59,31,53511794,2121404065,1,Slovensko,SK2121404065,Bratislava - mestská časť Petržalka,0.0,Pub Carla,Ovsištské námestie,35,Unknown,Slovensko,Bratislava,85104.0,1,Ovsištské námestie,Unknown,Unknown,Unknown,Milka,Snacks,0.0,Unknown,0.0,0.0,6,2025,2025-06,Saturday,0.01,0,0,0,Food
8439,1.0,4 STAGIONI 430g,10.5,986,2025-06-14 12:16:59,31,53511794,2121404065,1,Slovensko,SK2121404065,Bratislava - mestská časť Petržalka,0.0,Pub Carla,Ovsištské námestie,35,Unknown,Slovensko,Bratislava,85104.0,1,Ovsištské námestie,Unknown,Štyri Ročné Obdobia,Seasons Pastry,Unknown,Pastry,430.0,kg,0.0,0.0,6,2025,2025-06,Saturday,10.5,0,0,0,Food
8444,1.0,"Zona B (1,50E)",1.5,986,2025-06-14 12:16:59,31,53511794,2121404065,1,Slovensko,SK2121404065,Bratislava - mestská časť Petržalka,0.0,Pub Carla,Ovsištské námestie,35,Unknown,Slovensko,Bratislava,85104.0,1,Ovsištské námestie,Unknown,Zona,Zone,Unknown,Plants and Garden,1.5,E,0.0,0.0,6,2025,2025-06,Saturday,1.5,0,0,0,Home & Household
8443,2.0,Flasa PET,0.15,986,2025-06-14 12:16:59,31,53511794,2121404065,1,Slovensko,SK2121404065,Bratislava - mestská časť Petržalka,0.0,Pub Carla,Ovsištské námestie,35,Unknown,Slovensko,Bratislava,85104.0,1,Ovsištské námestie,Unknown,Flasa,Bottle,Unknown,Drinks,0.0,Unknown,0.0,0.0,6,2025,2025-06,Saturday,0.3,0,0,0,Beverages
8437,1.0,DIAVOLA 440g,10.5,986,2025-06-14 12:16:59,31,53511794,2121404065,1,Slovensko,SK2121404065,Bratislava - mestská časť Petržalka,0.0,Pub Carla,Ovsištské námestie,35,Unknown,Slovensko,Bratislava,85104.0,1,Ovsištské námestie,Unknown,Diavola,Diavola,Unknown,Pastry,440.0,kg,0.0,0.0,6,2025,2025-06,Saturday,10.5,0,0,0,Food
8435,2.0,"KOFOLA plast 1,5l + zaloha PET",0.01,986,2025-06-14 12:16:59,31,53511794,2121404065,1,Slovensko,SK2121404065,Bratislava - mestská časť Petržalka,0.0,Pub Carla,Ovsištské námestie,35,Unknown,Slovensko,Bratislava,85104.0,1,Ovsištské námestie,Unknown,Nealkoholický Nápoj,Soft Drink,KOFOLA,Non-Alcoholic Drinks,1.5,L,0.0,0.0,6,2025,2025-06,Saturday,0.02,0,0,0,Beverages
8438,2.0,CAPRIRIOSA 400g,1.0,986,2025-06-14 12:16:59,31,53511794,2121404065,1,Slovensko,SK2121404065,Bratislava - mestská časť Petržalka,0.0,Pub Carla,Ovsištské námestie,35,Unknown,Slovensko,Bratislava,85104.0,1,Ovsištské námestie,Unknown,Unknown,Unknown,Unknown,Juice,400.0,g,0.0,0.0,6,2025,2025-06,Saturday,2.0,0,0,0,Beverages
7471,1.0,03 PZ55LN9 P-KOŠEĽA                     ,79.99,866,2025-06-14 15:27:30,6,35821272,2021596159,Unknown,Slovensko,SK2021596159,Bratislava - mestská časť Nové Mesto,0.0,Peek & Cloppenburg,Jarošova,321,Unknown,Slovensko,Bratislava,82104.0,16,IVÁNSKA CESTA,Unknown,Košeľa,Shirt,Unknown,Clothing,0.0,Unknown,48.1653268,17.1803977,6,2025,2025-06,Saturday,79.99,1,0,0,Services & Other
7469,1.0,01 P0C8O05 P-KOŠEĽA                     ,89.99,866,2025-06-14 15:27:30,6,35821272,2021596159,Unknown,Slovensko,SK2021596159,Bratislava - mestská časť Nové Mesto,0.0,Peek & Cloppenburg,Jarošova,321,Unknown,Slovensko,Bratislava,82104.0,16,IVÁNSKA CESTA,Unknown,Košela,Shirt,Peek & Cloppenburg,Clothing,0.0,Unknown,48.1653268,17.1803977,6,2025,2025-06,Saturday,89.99,1,0,0,Services & Other
7472,1.0,04 PYEBLU6 P-KOŠEĽA                     ,79.99,866,2025-06-14 15:27:30,6,35821272,2021596159,Unknown,Slovensko,SK2021596159,Bratislava - mestská časť Nové Mesto,0.0,Peek & Cloppenburg,Jarošova,321,Unknown,Slovensko,Bratislava,82104.0,16,IVÁNSKA CESTA,Unknown,Košeľa,Shirt,Peek & Cloppenburg,Clothing,0.0,Unknown,48.1653268,17.1803977,6,2025,2025-06,Saturday,79.99,1,0,0,Services & Other
7470,1.0,02 P3TK895 P-KOŠEĽA                     ,49.99,866,2025-06-14 15:27:30,6,35821272,2021596159,Unknown,Slovensko,SK2021596159,Bratislava - mestská časť Nové Mesto,0.0,Peek & Cloppenburg,Jarošova,321,Unknown,Slovensko,Bratislava,82104.0,16,IVÁNSKA CESTA,Unknown,Košeľa,Shirt,Unknown,Clothing,0.0,Unknown,48.1653268,17.1803977,6,2025,2025-06,Saturday,49.99,0,0,0,Services & Other
9659,1.0,"Stress killer 0,5",0.0,1176,2025-06-14 15:48:32,299,56794720,4120819648,Unknown,Spojené kráľovstvo,SK4120819648,Londýn,0.0,EU POLYMER LTD,"Waterloo Road, Capital Tower",397,Unknown,Slovensko,Bratislava,82109.0,5A,Mlynské nivy,Unknown,Stress Killer,Stress Killer,Unknown,drugstore/hygiene,0.5,L,48.1468397,17.1286972,6,2025,2025-06,Saturday,0.0,0,0,0,Health & Personal Care
9658,1.0,"Stress Killer 0,5 menu",5.5,1176,2025-06-14 15:48:32,299,56794720,4120819648,Unknown,Spojené kráľovstvo,SK4120819648,Londýn,0.0,EU POLYMER LTD,"Waterloo Road, Capital Tower",397,Unknown,Slovensko,Bratislava,82109.0,5A,Mlynské nivy,Unknown,Stress Killer Menu,Stress Killer Menu,Unknown,drugstore/hygiene,0.5,menu,48.1468397,17.1286972,6,2025,2025-06,Saturday,5.5,0,0,0,Health & Personal Care
9654,2.0,"Happy Budha 0,5 menu",5.5,1176,2025-06-14 15:48:32,299,56794720,4120819648,Unknown,Spojené kráľovstvo,SK4120819648,Londýn,0.0,EU POLYMER LTD,"Waterloo Road, Capital Tower",397,Unknown,Slovensko,Bratislava,82109.0,5A,Mlynské nivy,Unknown,menu,menu,Unknown,Unknown,0.5,menu,48.1468397,17.1286972,6,2025,2025-06,Saturday,11.0,0,0,0,Non-Food & Services
9656,2.0,"Imunity 0,5 menu",5.3,1176,2025-06-14 15:48:32,299,56794720,4120819648,Unknown,Spojené kráľovstvo,SK4120819648,Londýn,0.0,EU POLYMER LTD,"Waterloo Road, Capital Tower",397,Unknown,Slovensko,Bratislava,82109.0,5A,Mlynské nivy,Unknown,Menu,Menu,Unknown,Cleaning,0.5,menu,48.1468397,17.1286972,6,2025,2025-06,Saturday,10.6,0,0,0,Home & Household
9655,2.0,"Happy buddha 0,5",0.0,1176,2025-06-14 15:48:32,299,56794720,4120819648,Unknown,Spojené kráľovstvo,SK4120819648,Londýn,0.0,EU POLYMER LTD,"Waterloo Road, Capital Tower",397,Unknown,Slovensko,Bratislava,82109.0,5A,Mlynské nivy,Unknown,Juice,Juice,Happy Buddha,Juice,0.5,L,48.1468397,17.1286972,6,2025,2025-06,Saturday,0.0,0,0,0,Beverages
9657,2.0,"Imunity 0,5",0.0,1176,2025-06-14 15:48:32,299,56794720,4120819648,Unknown,Spojené kráľovstvo,SK4120819648,Londýn,0.0,EU POLYMER LTD,"Waterloo Road, Capital Tower",397,Unknown,Slovensko,Bratislava,82109.0,5A,Mlynské nivy,Unknown,Imunity,Imunity,Unknown,Fruit,0.5,L,48.1468397,17.1286972,6,2025,2025-06,Saturday,0.0,0,0,0,Food
9496,1.0,"Dorithricin s príchuťou lesných plodov pas ord 0,5",10.69,1149,2025-06-14 15:55:37,26,50201638,2120240265,A,Slovensko,SK7020000350,Bratislava - mestská časť Rača,0.0,BENU 61,Pribylinská,31,Unknown,Slovensko,Bratislava,82109.0,3,Mlynské Nivy,Unknown,Pastilky s príchuťou lesných plodov,Forest Fruits Flavor Lozenges,Unknown,Snacks/Sweet,0.5,ord,48.1466793,17.1236678,6,2025,2025-06,Saturday,10.69,0,0,0,Food
7467,1.0,Other Sales,9.99,858,2025-06-14 16:13:42,195,36718271,2022306858,6-8,Slovensko,SK2022306858,Bratislava - mestská časť Staré Mesto,0.0,H & M Hennes & Mauritz,Zochova,320,Unknown,Slovensko,Bratislava,82104.0,12,Ivánska cesta,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,Unknown,48.1663498,17.1797154,6,2025,2025-06,Saturday,9.99,0,0,0,Non-Food & Services
7464,1.0,Jersey Fancy,14.99,858,2025-06-14 16:13:42,195,36718271,2022306858,6-8,Slovensko,SK2022306858,Bratislava - mestská časť Staré Mesto,0.0,H & M Hennes & Mauritz,Zochova,320,Unknown,Slovensko,Bratislava,82104.0,12,Ivánska cesta,Unknown,Fancy Jersey,Fancy Jersey,H&M,Clothing,0.0,Unknown,48.1663498,17.1797154,6,2025,2025-06,Saturday,14.99,0,0,0,Services & Other
7466,1.0,Tenké zákl.obleč,7.99,858,2025-06-14 16:13:42,195,36718271,2022306858,6-8,Slovensko,SK2022306858,Bratislava - mestská časť Staré Mesto,0.0,H & M Hennes & Mauritz,Zochova,320,Unknown,Slovensko,Bratislava,82104.0,12,Ivánska cesta,Unknown,Základné Oblečenie,Basic Clothing,Unknown,Clothing,0.0,Unknown,48.1663498,17.1797154,6,2025,2025-06,Saturday,7.99,0,0,0,Services & Other
7468,1.0,Jersey Fancy SP,14.99,858,2025-06-14 16:13:42,195,36718271,2022306858,6-8,Slovensko,SK2022306858,Bratislava - mestská časť Staré Mesto,0.0,H & M Hennes & Mauritz,Zochova,320,Unknown,Slovensko,Bratislava,82104.0,12,Ivánska cesta,Unknown,Fancy Jersey,Fancy Jersey,Unknown,Clothing,0.0,Unknown,48.1663498,17.1797154,6,2025,2025-06,Saturday,14.99,0,0,0,Services & Other
7465,1.0,Tenké zákl.obleč,9.99,858,2025-06-14 16:13:42,195,36718271,2022306858,6-8,Slovensko,SK2022306858,Bratislava - mestská časť Staré Mesto,0.0,H & M Hennes & Mauritz,Zochova,320,Unknown,Slovensko,Bratislava,82104.0,12,Ivánska cesta,Unknown,Základné Oblečenie,Basic Garment,H & M,Clothing,0.0,Unknown,48.1663498,17.1797154,6,2025,2025-06,Saturday,9.99,0,0,0,Services & Other
9758,1.0,Rímsky minišalát    ,1.79,1202,2025-06-14 20:29:33,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Prievozská,74,Unknown,Slovensko,Bratislava,85101.0,3637,Jiráskova,Unknown,Minišalát,Mini Lettuce,Unknown,Vegetables,0.0,Unknown,48.1128351,17.1004467,6,2025,2025-06,Saturday,1.79,0,0,0,Food
9743,3.0,Mozzarella Classic  ,0.94,1202,2025-06-14 20:29:33,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Prievozská,74,Unknown,Slovensko,Bratislava,85101.0,3637,Jiráskova,Unknown,Mozzarella,Mozzarella,Unknown,Dairy,0.0,Unknown,48.1128351,17.1004467,6,2025,2025-06,Saturday,2.82,0,0,0,Food
9767,1.0,Brokolica bio 500g  ,1.99,1202,2025-06-14 20:29:33,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Prievozská,74,Unknown,Slovensko,Bratislava,85101.0,3637,Jiráskova,Unknown,Brokolica,Broccoli,Unknown,Vegetable,500.0,kg,48.1128351,17.1004467,6,2025,2025-06,Saturday,1.99,0,1,0,Food
9757,1.0,Jojo medvedíky      ,1.78,1202,2025-06-14 20:29:33,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Prievozská,74,Unknown,Slovensko,Bratislava,85101.0,3637,Jiráskova,Unknown,Medvedíky,Bears,Jojo,Snacks,0.0,Unknown,48.1128351,17.1004467,6,2025,2025-06,Saturday,1.78,0,0,0,Food
9751,1.0,Kešu - med          ,2.25,1202,2025-06-14 20:29:33,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Prievozská,74,Unknown,Slovensko,Bratislava,85101.0,3637,Jiráskova,Unknown,Kešu Med,Cashew Honey,Unknown,Dried Nuts,0.0,Unknown,48.1128351,17.1004467,6,2025,2025-06,Saturday,2.25,0,0,0,Non-Food & Services
9746,1.214,Nektárinky          ,4.991762767710049,1202,2025-06-14 20:29:33,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Prievozská,74,Unknown,Slovensko,Bratislava,85101.0,3637,Jiráskova,Unknown,Nektárinky,Nectarines,Unknown,Fruit,0.0,Unknown,48.1128351,17.1004467,6,2025,2025-06,Saturday,6.06,0,0,0,Food
9760,2.0,Lístkové cesto      ,0.79,1202,2025-06-14 20:29:33,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Prievozská,74,Unknown,Slovensko,Bratislava,85101.0,3637,Jiráskova,Unknown,Lístkové cesto,Puff Pastry,Unknown,Baking,0.0,Unknown,48.1128351,17.1004467,6,2025,2025-06,Saturday,1.58,0,0,0,Non-Food & Services
9778,1.0,Ov.kapsička-banán   ,0.64,1202,2025-06-14 20:29:33,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Prievozská,74,Unknown,Slovensko,Bratislava,85101.0,3637,Jiráskova,Unknown,Banánová kapsička,Banana Puree,Unknown,Baby Food,0.0,Unknown,48.1128351,17.1004467,6,2025,2025-06,Saturday,0.64,0,0,0,Food
9773,1.0,Kaleráb             ,0.89,1202,2025-06-14 20:29:33,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Prievozská,74,Unknown,Slovensko,Bratislava,85101.0,3637,Jiráskova,Unknown,Kaleráb,Kohlrabi,Unknown,Vegetable,0.0,Unknown,48.1128351,17.1004467,6,2025,2025-06,Saturday,0.89,0,0,0,Food
9756,0.706,Zeler               ,2.4504249291784705,1202,2025-06-14 20:29:33,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Prievozská,74,Unknown,Slovensko,Bratislava,85101.0,3637,Jiráskova,Unknown,Zeler,Celery,Unknown,Vegetable,0.0,Unknown,48.1128351,17.1004467,6,2025,2025-06,Saturday,1.7300000000000002,0,0,0,Food
9774,1.0,Šalotka 250g        ,0.89,1202,2025-06-14 20:29:33,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Prievozská,74,Unknown,Slovensko,Bratislava,85101.0,3637,Jiráskova,Unknown,Šalotka,Shallot,Unknown,Vegetable,250.0,kg,48.1128351,17.1004467,6,2025,2025-06,Saturday,0.89,0,0,0,Food
9753,1.0,Závin makový        ,1.99,1202,2025-06-14 20:29:33,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Prievozská,74,Unknown,Slovensko,Bratislava,85101.0,3637,Jiráskova,Unknown,Makový závin,Poppy Seed Roll,Unknown,Pastry,0.0,Unknown,48.1128351,17.1004467,6,2025,2025-06,Saturday,1.99,0,0,0,Food
9764,1.0,Hrozno biele 500g   ,1.59,1202,2025-06-14 20:29:33,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Prievozská,74,Unknown,Slovensko,Bratislava,85101.0,3637,Jiráskova,Unknown,Hrozno biele,White Grapes,Unknown,Fruit,500.0,g,48.1128351,17.1004467,6,2025,2025-06,Saturday,1.59,0,0,0,Food
9765,1.0,Orieš.ml.čok.       ,1.48,1202,2025-06-14 20:29:33,3,35793783,2020279415,Unknown,Slovensko,SK2020279415,Bratislava - mestská časť Ružinov,0.0,Lidl,Prievozská,74,Unknown,Slovensko,Bratislava,85101.0,3637,Jiráskova,Unknown,Oriešková Čokoláda,Nut Chocolate,Unknown,Snacks,0.0,Unknown,48.1128351,17.1004467,6,2025,2025-06,Saturday,1.48,0,0,0,Food
